City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
406,Waingapu,ID,-9.6567,120.2641,302.38,73,100,7.83
407,Isangel,VU,-19.55,169.2667,304.15,62,40,5.14
408,Varva,UA,50.495,32.7197,267.44,97,2,4.55
409,Kudahuvadhoo,MV,2.6708,72.8944,300.21,79,56,6.49
410,Ancud,CL,-41.8697,-73.8203,285.37,71,0,5.14
411,Elizabeth City,US,36.2946,-76.2511,270.37,54,1,2.06
412,Salvador,SV,13.8333,-88.9167,302.15,39,0,4.63
413,Sovetskiy,RU,61.3614,63.5842,247.11,88,100,3.84
414,Homer,US,59.6425,-151.5483,270.93,80,1,1.54
415,Great Falls,US,47.5002,-111.3008,271.48,93,90,3.09
416,Salym,RU,60.0625,71.4789,241.46,84,87,2.77
417,Grandview,US,38.8858,-94.533,281.15,70,1,2.57
418,Klyuchi,RU,52.2667,79.1667,261.43,94,89,2.57
419,Kokkola,FI,63.8385,23.1307,268.15,93,75,7.2
420,Basco,PH,20.4487,121.9702,294.12,72,17,10.74
421,Libreville,GA,0.3925,9.4537,299.15,94,40,3.09
422,Sierpc,PL,52.8568,19.6691,270.92,98,100,0.34
423,Nyurba,RU,63.2842,118.3319,231.89,78,100,1.16
424,Bonavista,CA,48.6499,-53.1147,269.82,93,100,2.57
425,Waw,SS,7.7029,27.9953,295.25,19,60,3.42
426,Necochea,AR,-38.5473,-58.7368,292.04,80,67,6.4
427,Brae,GB,60.3964,-1.353,274.15,75,26,3.6
428,Kushima,JP,31.4583,131.2333,282.15,39,20,1.03
429,Gorontalo,ID,0.5412,123.0595,303.0,67,87,1.89
430,Paoua,CF,7.2427,16.4406,293.23,29,32,2.13
431,Beberibe,BR,-4.1797,-38.1306,300.15,83,40,5.14
432,Mastic Beach,US,40.7668,-72.8521,266.48,45,1,6.69
433,Palembang,ID,-2.9167,104.7458,299.15,89,20,4.63
434,Salinas,US,36.6777,-121.6555,284.15,71,1,2.57
435,Gladstone,AU,-23.85,151.25,303.15,54,40,7.2
436,Tampakan,PH,6.4442,124.9264,302.15,65,75,3.09
437,Jagtial,IN,18.8,78.9333,295.32,65,22,1.81
438,Lahuachaca,BO,-17.3667,-67.6667,282.31,63,47,0.99
439,Aripuana,BR,-9.1667,-60.6333,296.26,97,100,0.74
440,Champerico,GT,14.3,-91.9167,292.04,93,47,3.0
441,Gobabis,NA,-22.45,18.9667,294.89,67,98,2.53
442,Sibolga,ID,1.7427,98.7792,300.2,74,100,1.26
443,Hohhot,CN,40.8106,111.6522,266.15,53,0,1.0
444,Kenitra,MA,34.261,-6.5802,287.15,100,75,1.89
445,Fuling,CN,29.7022,107.3919,285.71,57,75,0.89
446,Sur,OM,22.5667,59.5289,290.51,50,0,2.95
447,Winslow,US,35.0242,-110.6974,276.15,75,90,6.17
448,Los Corrales De Buelna,ES,43.2636,-4.0726,287.04,99,100,2.78
449,Lorengau,PG,-2.0226,147.2712,302.5,75,100,4.46
450,Coro,VE,11.4045,-69.6734,296.14,84,12,4.91
451,Puerto Madero,MX,14.7208,-92.4215,298.15,94,1,1.76
452,Syriam,MM,16.7722,96.2378,298.15,83,40,1.03
453,Novyy Urengoy,RU,66.0833,76.6333,232.99,80,4,2.07
454,Mayo,US,38.8876,-76.5119,272.59,47,90,5.14
455,Tual,ID,-5.6667,132.75,301.68,77,92,7.52
456,Olinda,BR,-8.0089,-34.8553,299.15,73,40,3.09
457,Kargopol,RU,61.5071,38.9456,262.54,97,100,2.26
458,Severnoye,RU,56.3491,78.3619,245.84,86,31,2.88
459,Ashta,IN,23.0167,76.7167,285.82,38,0,2.74
460,Chor,PK,25.5167,69.7667,287.39,29,0,1.83
461,Dromolaxia,CY,34.8761,33.586,283.71,71,75,3.6
462,Viedma,AR,-40.8135,-62.9967,287.59,72,0,5.11
463,Koslan,RU,63.4564,48.8989,267.09,97,100,3.67
464,Namibe,AO,-15.1961,12.1522,296.06,76,99,3.83
465,Ati,TD,13.2154,18.3353,291.71,26,20,4.92
466,Baculin,PH,7.4525,126.5842,299.4,81,89,5.0
467,Jammalamadugu,IN,14.8333,78.4,295.28,70,50,2.03
468,Russell,US,32.3502,-85.1999,280.15,80,1,0.27
469,Emerald,AU,-23.5333,148.1667,305.37,35,40,5.14
470,Los Algarrobos,PA,8.5,-82.4333,296.05,64,43,2.52
471,Kargasok,RU,59.0556,80.8572,236.33,81,0,2.65
472,Laguna,US,38.421,-121.4238,281.48,81,1,1.07
473,Tarakan,ID,3.3,117.6333,301.15,78,75,3.6
474,Hailar,CN,49.2,119.7,243.24,85,64,3.32
475,Puerto Del Rosario,ES,28.5004,-13.8627,290.15,82,0,3.6
476,Hauterive,FR,46.0901,3.4459,282.15,71,90,5.66
477,Porto Walter,BR,-8.2686,-72.7439,296.52,95,100,1.36
478,Kaloz,HU,46.9546,18.4826,279.26,89,48,2.24
479,Aranda De Duero,ES,41.6704,-3.6892,281.47,86,97,6.58
480,Yarkovo,RU,57.4028,67.0786,259.58,95,89,3.29
481,Parrita,CR,9.5201,-84.3225,293.15,60,0,6.17
482,Miri,MY,4.4148,114.0089,302.15,84,40,4.12
483,Chesham,GB,51.7,-0.6,280.37,97,100,2.13
484,Bonthe,SL,7.5264,-12.505,298.23,88,0,1.89
485,Nhulunbuy,AU,-12.2333,136.7667,305.15,62,40,6.69
486,Povenets,RU,62.8487,34.8262,267.24,97,100,3.94
487,Te Anau,NZ,-45.4167,167.7167,291.5,43,0,1.05
488,Ternate,ID,0.8,127.4,301.88,68,74,2.41
489,Patos De Minas,BR,-18.5789,-46.5181,292.04,8,100,0.8
490,Karanja,IN,20.4833,77.4833,291.91,26,100,3.96
491,Magaria,NE,12.9983,8.9099,289.99,27,0,4.31
492,Houston,US,29.7633,-95.3633,287.59,82,90,4.12
493,Omsukchan,RU,62.5333,155.8,240.48,82,100,3.21
494,Fengcheng,CN,40.4536,124.0717,266.37,89,0,4.05
495,Wenzhou,CN,27.9994,120.6668,287.04,43,0,0.86
496,Auki,SB,-8.7676,160.7034,301.32,81,75,4.85
497,Tazovskiy,RU,67.4667,78.7,234.48,79,0,2.11
498,Sambava,MG,-14.2667,50.1667,297.04,90,19,2.45
499,San Policarpo,PH,12.1791,125.5072,299.36,80,100,10.66
500,Umm Kaddadah,SD,13.6017,26.6876,288.55,31,0,8.3
501,Dabola,GN,10.75,-11.1167,294.72,21,0,1.27
502,Paamiut,GL,61.994,-49.6678,273.99,83,90,3.7
503,Magistralnyy,RU,56.1725,107.4458,241.04,83,100,1.07
504,Matamoros,MX,25.5333,-103.25,296.15,33,75,1.34
505,Mayya,RU,61.7333,130.2811,228.15,59,97,1.0
506,Elko,US,41.0002,-115.5012,273.15,82,95,3.13
507,Endicott,US,42.0984,-76.0494,261.48,85,90,2.06
508,Teya,RU,60.3778,92.6267,234.52,77,81,1.7
509,Beni,CD,0.5,29.4667,291.02,64,47,0.68
510,Abu Kamal,SY,34.4506,40.9171,280.27,69,1,4.51
511,Soledar,UA,48.6794,38.089,274.0,91,100,6.75
512,Yar-Sale,RU,66.8333,70.8333,233.68,82,25,1.73
513,Bathsheba,BB,13.2167,-59.5167,298.15,78,40,4.12
514,Valleyview,CA,55.0667,-117.2859,256.15,78,0,2.57
515,Asilah,MA,35.465,-6.0348,288.15,82,75,3.6
516,Dawson Creek,CA,55.7666,-120.2362,252.15,77,1,0.9
517,Oum Hadjer,TD,13.2954,19.6966,292.22,25,15,4.51
518,Bantou,CN,26.2151,117.4893,291.37,39,0,0.62
519,Codrington,AU,-38.2667,141.9667,290.36,71,100,5.55
520,Tocopilla,CL,-22.092,-70.1979,292.46,57,0,2.25
521,Tevriz,RU,57.509,72.4042,252.52,89,100,3.18
522,Agua Verde,MX,22.9,-106.05,294.15,56,40,1.54
523,Port Moresby,PG,-9.4431,147.1797,302.15,74,75,6.17
524,Usinsk,RU,65.9939,57.5281,250.56,88,100,5.02
525,Tautira,PF,-17.7333,-149.15,302.15,65,75,5.14
526,Nkoteng,CM,4.5167,12.0333,293.25,96,97,2.13
527,Mehriz,IR,31.5917,54.4318,289.15,29,20,7.2
528,Tynda,RU,55.1667,124.7167,239.7,79,44,0.82
529,Maragogi,BR,-9.0122,-35.2225,298.34,83,100,4.53
530,Furano,JP,43.2818,142.4743,268.15,86,75,4.12
531,Sokolo,ML,14.7328,-6.1219,292.9,23,90,5.14
532,Sisian,AM,39.5256,46.0251,273.15,93,90,0.24
533,Torbay,CA,47.6666,-52.7314,270.93,93,90,8.75
534,Hualmay,PE,-11.0964,-77.6139,294.69,78,80,3.43
535,Edmundston,CA,47.3737,-68.3251,259.15,85,99,2.06
536,Cabedelo,BR,-6.9811,-34.8339,299.15,89,75,3.6
537,Coffs Harbour,AU,-30.3,153.1333,299.15,73,90,3.6
538,Correntina,BR,-13.3433,-44.6367,295.89,61,27,1.08
539,Dengzhou,CN,37.8086,120.7508,276.88,69,0,3.48
540,Le Port,RE,-20.9373,55.2919,299.15,65,0,5.66
541,Bozeman,US,45.6796,-111.0386,275.93,80,90,2.06
542,Zemio,CF,5.0314,25.1361,291.14,31,66,0.47
543,Petrolina,BR,-9.3986,-40.5008,298.13,66,100,7.63
544,Danilovka,RU,50.3557,44.1168,273.73,93,100,8.87
545,Goundi,TD,9.3627,17.366,293.67,23,0,1.98
546,Yerbogachen,RU,61.2767,108.0108,232.89,79,52,3.2
547,Wajid,SO,3.8093,43.2471,291.93,76,6,6.84
548,Moshi,TZ,-3.35,37.3333,292.9,67,58,0.98
549,Middle Island,US,40.8843,-72.9373,266.48,45,1,6.69
550,Nishihara,JP,26.1842,127.7558,290.15,39,40,5.66
551,Taipu,BR,-5.6217,-35.5967,300.15,78,20,1.54
552,Port Hawkesbury,CA,45.6169,-61.3485,270.15,74,75,3.6
553,Salamanca,ES,40.8333,-6.0,282.04,70,99,2.24
554,Port Talbot,GB,51.5924,-3.7802,280.37,87,100,1.79
555,Marsabit,KE,2.3284,37.9899,290.85,86,9,6.64
556,Lata,PT,40.1629,-8.3327,287.59,94,100,1.79
557,Moose Factory,CA,51.2585,-80.6094,255.15,78,90,3.6
558,Saint Anthony,US,45.0205,-93.218,269.26,58,75,3.6
559,Puerto Penasco,MX,31.3167,-113.5333,288.15,79,38,5.28
560,Raymond Terrace,AU,-32.75,151.75,303.15,65,100,3.09
561,Zaria,NG,11.1113,7.7227,291.08,27,0,5.24
562,Ballina,AU,-28.8667,153.5667,301.15,65,75,4.63
563,Theunissen,ZA,-28.411,26.7011,291.28,74,47,2.47
564,Kharitonovo,RU,61.4009,47.4978,266.15,97,100,2.98
565,Dali,CN,25.7,100.1833,285.41,42,0,1.68
566,Metro,ID,-5.1131,105.3067,301.28,73,39,6.36
567,Redlands,US,34.0556,-117.1825,282.59,76,90,1.09
568,Cervo,ES,43.6702,-7.4101,283.71,99,53,3.13
569,Mets Masrik,AM,40.2183,45.7681,268.02,84,100,0.84
570,San Carlos Del Zulia,VE,9.0,-71.9135,297.03,82,94,1.97
571,Ulaangom,MN,49.9811,92.0667,254.17,86,44,0.63
572,Constantine,DZ,36.365,6.6147,282.15,71,0,1.03
573,Vrises,GR,35.492,23.8899,289.26,88,40,5.14
574,Tete,MZ,-16.1564,33.5867,297.15,94,75,1.44
575,Devarkonda,IN,16.7,78.9333,295.67,64,8,1.28
576,Sistranda,NO,63.7256,8.834,275.15,80,40,8.75
577,Chingirlau,KZ,51.095,54.0814,270.54,99,84,2.31
578,Crib Point,AU,-38.35,145.2,293.71,73,62,7.02
579,Haines Junction,CA,60.7522,-137.5108,250.15,84,100,0.51
580,Oranjemund,NA,-28.55,16.4333,288.78,90,2,6.32
581,Chernyshevskiy,RU,63.0128,112.4714,231.49,81,68,1.56
582,Chiang Kham,TH,19.5233,100.3,297.04,99,22,1.35
583,Fukue,JP,32.6881,128.8419,281.15,57,75,2.06
584,Coari,BR,-4.085,-63.1414,296.85,94,100,0.93
585,Bage,BR,-31.3314,-54.1069,297.15,88,0,3.09
586,Kabare,CD,-2.4683,28.8242,288.12,84,89,0.16
587,Peterhead,GB,57.5058,-1.7981,274.82,93,39,2.06
588,Nauta,PE,-4.5061,-73.5757,296.31,96,96,0.69
589,Rocha,UY,-34.4833,-54.3333,292.88,67,92,1.26
590,Levelland,US,33.5873,-102.378,286.48,50,75,6.17
591,Kosonsoy,UZ,41.2561,71.5508,271.15,54,33,1.03
592,Edd,ER,13.9297,41.6925,296.49,37,0,3.92
593,Yulara,AU,-25.2406,130.9889,305.15,35,100,9.26
594,Oeiras,BR,-7.0253,-42.1311,295.95,88,100,1.27
595,Nadvoitsy,RU,63.8667,34.3167,267.85,98,100,3.61
