City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
410,Norman Wells,CA,65.282,-126.8329,246.15,83,75,1.54
411,Goundam,ML,16.4145,-3.6708,295.53,15,0,4.38
412,Buchanan,LR,5.8808,-10.0467,300.15,89,40,3.62
413,Alekseyevka,RU,50.6309,38.6903,275.4,89,100,8.06
414,Aalst,BE,50.9433,4.0735,276.48,74,100,1.34
415,Marsa Matruh,EG,31.3525,27.2453,289.15,36,0,5.14
416,Kempele,FI,64.9131,25.5034,269.82,93,90,2.06
417,Puerto Narino,CO,-3.7703,-70.3831,304.15,79,40,3.09
418,La Reforma,MX,25.0833,-108.05,298.71,48,100,2.68
419,Petatlan,MX,17.5167,-101.2667,303.15,66,1,3.14
420,Inuvik,CA,68.3499,-133.7218,249.15,84,86,2.06
421,Obo,CF,5.3998,26.4869,295.69,35,0,1.23
422,Dulce Grande,MX,23.0,-102.1667,292.15,24,75,11.83
423,Zdvinsk,RU,54.7021,78.661,260.69,96,100,4.63
424,Faxinal,BR,-24.0003,-51.3194,295.56,96,100,1.73
425,Muskegon,US,43.3,-86.1334,272.04,74,90,5.66
426,Urucara,BR,-2.5364,-57.76,301.01,81,100,1.17
427,Derventa,BA,44.9772,17.9103,273.15,93,0,2.57
428,Lompoc,US,34.6391,-120.4579,285.37,47,12,5.14
429,Yulara,AU,-25.2406,130.9889,297.15,88,75,4.12
430,Ajdabiya,LY,30.7554,20.2263,290.59,65,31,6.1
431,Butterworth,MY,5.3991,100.3638,299.82,94,20,1.8
432,Visnes,NO,59.3556,5.2242,269.15,93,4,3.6
433,Tigil,RU,57.8,158.6667,254.43,93,100,1.72
434,Tual,ID,-5.6667,132.75,301.64,77,100,10.07
435,Jumla,NP,29.2747,82.1838,273.23,49,0,2.05
436,Mbalmayo,CM,3.5167,11.5,298.15,83,20,0.51
437,Ryotsu,JP,38.0833,138.4333,281.4,91,100,5.05
438,Tawau,MY,4.2498,117.8871,297.15,94,20,1.03
439,Hiriyur,IN,13.9456,76.6192,292.67,43,0,3.39
440,Linhares,BR,-19.3911,-40.0722,301.33,62,7,4.16
441,Aswan,EG,24.0934,32.907,290.15,26,16,2.82
442,Ketchikan,US,55.3422,-131.6461,273.15,69,1,3.09
443,Polunochnoye,RU,60.8697,60.4153,267.44,95,71,3.42
444,Vila Do Maio,CV,15.1333,-23.2167,296.15,60,0,6.69
445,Bambanglipuro,ID,-7.95,110.2833,298.01,88,100,3.56
446,Wadi Maliz,TN,36.4681,8.5495,284.15,58,40,3.6
447,Tonota,BW,-21.4833,27.4833,294.15,100,40,1.54
448,Pincher Creek,CA,49.4833,-113.952,264.82,79,20,1.03
449,Aksarka,RU,66.5606,67.7975,238.21,82,3,4.89
450,Rorvik,NO,64.8621,11.2373,273.15,100,75,4.12
451,Bathsheba,BB,13.2167,-59.5167,300.15,65,40,8.75
452,Mumbwa,ZM,-14.9783,27.0619,290.57,95,100,2.56
453,Nyurba,RU,63.2842,118.3319,226.78,76,53,0.65
454,Amga,RU,60.8953,131.9608,226.41,73,99,1.23
455,Ust-Barguzin,RU,53.45,108.9833,250.83,89,100,3.29
456,Yerbogachen,RU,61.2767,108.0108,231.39,80,98,0.88
457,Alofi,NU,-19.0595,-169.9187,298.15,94,90,3.09
458,Synya,RU,65.3718,58.0387,246.63,88,100,3.68
459,Skreia,NO,60.65,10.9333,260.15,92,75,1.03
460,Nakamura,JP,32.9833,132.9333,285.45,92,35,2.51
461,Farah,AF,32.5,62.5,276.3,54,0,0.21
462,Quelimane,MZ,-17.8786,36.8883,301.15,83,20,1.54
463,Ust-Kuyga,RU,70.0167,135.6,229.94,76,53,0.67
464,Sungaipenuh,ID,-2.0833,101.3833,290.94,94,100,0.46
465,Hudiksvall,SE,61.729,17.1036,263.66,94,100,2.39
466,Southend-On-Sea,GB,51.5378,0.7143,278.15,95,100,2.24
467,Kaoma,ZM,-14.7833,24.8,291.69,94,100,2.92
468,Oranjestad,AW,12.524,-70.027,298.15,83,40,7.72
469,Aksay,RU,47.26,39.87,275.15,93,20,8.0
470,Tongliao,CN,43.6125,122.2653,254.81,84,0,4.03
471,Ayan,RU,56.45,138.1667,250.33,86,100,3.6
472,Kamenka,RU,51.3223,42.7678,274.17,96,100,6.71
473,Great Falls,US,47.5002,-111.3008,267.04,73,1,3.09
474,San Pedro,PH,14.35,121.0167,299.15,83,75,1.03
475,Hattiesburg,US,31.3271,-89.2903,293.71,56,75,2.57
476,San Andres,CO,12.5847,-81.7006,303.15,62,20,5.66
477,Kidal,ML,18.4411,1.4078,294.01,17,0,4.07
478,Puerto Carreno,CO,6.189,-67.4859,307.04,39,62,5.74
479,Praia Da Vitoria,PT,38.7333,-27.0667,290.37,88,40,13.55
480,Namibe,AO,-15.1961,12.1522,298.23,73,0,3.5
481,Karpathos,GR,35.507,27.2132,290.15,72,100,11.32
482,Kaprijke,BE,51.208,3.6273,276.48,77,100,1.79
483,Bulgan,MN,48.8125,103.5347,248.72,77,3,1.76
484,Tevriz,RU,57.509,72.4042,273.47,97,100,4.96
485,Bougouni,ML,11.417,-7.479,299.45,15,0,1.87
486,Jinchang,CN,38.4953,102.1739,267.01,72,0,2.56
487,Teguise,ES,29.0605,-13.564,292.15,72,20,9.26
488,Kabala,SL,9.5833,-11.55,298.49,18,0,1.21
489,Flin Flon,CA,54.7682,-101.865,251.15,77,20,1.54
490,Lumeje,AO,-11.55,20.7833,292.27,90,100,3.36
491,Verkhnetulomskiy,RU,68.6073,31.7962,263.15,85,75,4.0
492,Coahuayana,MX,18.7333,-103.6833,301.15,36,40,2.9
493,Muros,ES,42.7762,-9.0603,288.15,96,100,0.45
494,Zyryanka,RU,65.75,150.85,237.91,83,100,3.8
495,Kyren,RU,51.6828,102.1408,247.34,74,80,0.56
496,Itoigawa,JP,37.0333,137.85,279.26,90,100,4.46
497,Usinsk,RU,65.9939,57.5281,244.32,85,100,6.5
498,Atkinson,US,42.8384,-71.147,274.26,55,90,2.64
499,Kolokani,ML,13.5728,-8.0339,297.76,15,66,3.76
500,Chifeng,CN,42.2683,118.9636,255.74,83,0,2.34
501,Mikhaylovka,RU,50.06,43.2379,274.26,95,100,3.13
502,Gat,IL,31.61,34.7642,285.93,76,0,1.03
503,Sinnamary,GF,5.3833,-52.95,299.37,81,79,6.46
504,Fort Nelson,CA,58.8053,-122.7002,252.15,71,75,3.09
505,Aguimes,ES,27.9054,-15.4461,292.15,77,20,9.26
506,Mitsamiouli,KM,-11.3847,43.2844,300.31,68,29,1.13
507,Lucapa,AO,-8.4192,20.7447,291.2,93,100,0.63
508,Bambous Virieux,MU,-20.3428,57.7575,297.59,83,20,3.09
509,Ewa Beach,US,21.3156,-158.0072,298.15,69,1,3.6
510,Makhachkala,RU,42.9764,47.5024,273.15,93,20,3.0
511,Santiago,CL,-33.4569,-70.6483,304.82,37,20,3.6
512,Daru,PG,-9.0763,143.2092,298.11,90,100,3.98
513,El Roble,CO,9.1019,-75.1951,307.27,40,0,2.6
514,Nioro,GM,13.35,-15.75,301.85,12,0,2.72
515,Nicoya,CR,10.1483,-85.452,306.15,40,0,9.26
516,Klaksvik,FO,62.2266,-6.589,271.15,69,88,3.6
517,High Level,CA,58.5169,-117.136,254.15,84,90,1.03
518,Yola,NG,9.2,12.4833,300.37,17,72,1.02
519,Kaputa,ZM,-8.4689,29.6619,294.8,81,100,2.5
520,Santiago De Cuba,CU,20.0247,-75.8219,301.15,69,40,4.63
521,Kashary,RU,49.04,41.0056,275.0,95,100,5.79
522,Egvekinot,RU,66.3167,-179.1667,246.83,87,62,5.47
523,Knysna,ZA,-34.0363,23.0471,292.15,94,75,2.06
524,Ruteng,ID,-8.6136,120.4721,290.09,100,100,0.7
525,Cambrils,ES,41.0748,1.0524,284.82,87,40,1.03
526,Dijkot,PK,31.2167,72.9833,283.37,40,0,1.2
527,Susehri,TR,40.1644,38.0867,273.08,88,100,2.04
528,Kailua,US,21.4022,-157.7394,298.15,65,75,5.66
529,Wanxian,CN,30.8039,108.3897,283.17,73,99,1.94
530,Tortoli,IT,39.9256,9.6572,280.15,61,0,7.2
531,Waingapu,ID,-9.6567,120.2641,298.52,83,72,3.87
532,Lulea,SE,65.5842,22.1547,263.15,92,90,5.14
533,Lazaro Cardenas,MX,17.9583,-102.2,300.34,64,3,3.66
534,Maceio,BR,-9.6658,-35.7353,299.15,78,75,6.17
535,Harer,ET,9.3094,42.1258,285.85,40,42,2.36
536,Vestmannaeyjar,IS,63.4427,-20.2734,273.0,87,100,9.76
537,Pamplona,ES,42.8169,-1.6432,281.48,87,75,0.51
538,Luwuk,ID,-0.9516,122.7875,298.81,66,100,2.24
539,Roald,NO,62.5833,6.1333,273.15,86,40,2.57
540,Cairns,AU,-16.9167,145.7667,297.15,83,75,5.66
541,Maldonado,UY,-34.6667,-54.9167,302.59,61,75,4.63
542,Sorland,NO,67.667,12.6934,275.15,75,75,8.23
543,Tiarei,PF,-17.5333,-149.3333,302.15,65,75,1.03
544,Nishihara,JP,26.1842,127.7558,291.15,82,75,7.2
545,Rawson,AR,-43.3002,-65.1023,295.08,24,91,4.81
546,Annan,GB,54.9884,-3.2565,278.71,100,90,1.03
547,Ponta Do Sol,PT,32.6667,-17.1,288.71,74,21,2.61
548,Auka,HN,14.9333,-83.8333,305.15,12,75,4.63
549,Ranot,TH,7.7777,100.3213,299.1,78,100,4.27
550,Manono,CD,-7.3,27.4167,294.72,88,98,1.56
551,Merritt Island,US,28.5392,-80.672,301.15,65,20,3.09
552,Pacific Grove,US,36.6177,-121.9166,284.26,54,75,4.12
553,Najran,SA,17.4924,44.1277,287.15,41,0,0.81
554,Kununurra,AU,-15.7667,128.7333,297.15,89,100,2.73
555,Letlhakane,BW,-21.4167,25.5833,296.13,76,100,6.43
556,Casay,PH,9.8204,123.5496,298.21,84,88,3.78
557,Honiara,SB,-9.4333,159.95,299.55,83,93,3.83
558,Nouakchott,MR,18.0858,-15.9785,300.15,6,0,5.14
559,Haines Junction,CA,60.7522,-137.5108,256.15,66,48,2.57
560,Sainte-Maxime,FR,43.3,6.6333,280.93,45,100,3.19
561,Sassandra,CI,4.95,-6.0833,299.05,85,14,3.61
562,Sao Joao Do Piaui,BR,-8.3581,-42.2467,307.48,32,12,2.81
563,Madang,PG,-5.2246,145.7966,297.66,88,100,1.72
564,Coxim,BR,-18.5067,-54.76,306.28,47,71,2.53
565,Yacuiba,BO,-22.038,-63.6797,293.61,91,97,2.89
566,Matadi,CD,-5.8167,13.45,298.7,83,92,1.31
567,Coari,BR,-4.085,-63.1414,300.85,89,100,2.11
568,Loikaw,MM,19.6742,97.2094,287.5,46,47,1.57
569,Beringovskiy,RU,63.05,179.3167,250.72,90,99,5.09
570,Skarnes,NO,60.2528,11.6797,260.93,92,75,1.03
571,Birjand,IR,32.8663,59.2211,270.15,18,0,3.09
572,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,303.52,64,90,1.25
573,Kargasok,RU,59.0556,80.8572,245.49,88,100,6.17
574,Cerro Punta,PA,8.85,-82.5667,293.15,53,16,4.47
575,Liwale,TZ,-9.7667,37.9333,293.7,96,0,1.23
576,Anapskaya,RU,44.89,37.38,285.15,58,100,5.0
577,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,267.15,63,100,8.0
578,Bow Island,CA,49.8668,-111.3684,266.15,79,99,5.66
579,Pirovskoye,RU,57.6267,92.2658,234.81,81,35,2.57
580,Faya,SA,18.3851,42.4509,288.15,50,0,1.27
581,General Roca,AR,-39.0333,-67.5833,302.15,21,0,4.12
582,Hay River,CA,60.8156,-115.7999,251.15,71,100,2.06
583,Gamba,GA,-2.65,10.0,298.84,87,100,1.5
584,Porto Novo,BJ,6.4965,2.6036,302.15,79,0,5.14
585,Leninskoye,KZ,41.7589,69.3864,272.15,86,0,1.03
586,Simmerath,DE,50.6,6.3,275.37,93,75,4.12
587,Jinhua,CN,29.1078,119.6547,280.94,86,91,1.15
